Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202299,408,35300, ,New Haven-Milford  CT ,484,484,149036,34,68,6023,2,7,710,35,787,112427,408,408,136540,34,68,6023,2,7,710,19,646,103409
202299,408,35620,C,New York-Newark-Jersey City  NY-NJ-PA ,12235,12235,3844674,796,1592,229600,225,745,84278,1621,55181,8591993,11912,11912,3729473,735,1470,220692,202,669,78330,1539,54179,8479427
202299,408,39100, ,Poughkeepsie-Newburgh-Middletown  NY ,895,895,349898,6,12,2744,11,39,9178,54,852,132057,661,661,286512,6,12,2744,11,39,9178,51,837,130105
202299,408,45940,C,Trenton-Princeton  NJ ,165,165,21964,0,0,0,2,7,14,46,471,27761,164,164,21913,0,0,0,2,7,14,33,402,22889
202299,412,35840,C,North Port-Sarasota-Bradenton  FL ,10987,10987,3451134,186,372,65077,16,59,42486,115,4362,614004,10987,10987,3451134,186,372,65077,16,59,42486,115,4362,614004
202299,412,39460, ,Punta Gorda  FL ,4637,4637,1375169,163,326,53925,30,117,29296,27,596,105542,4637,4637,1375169,163,326,53925,30,117,29296,27,596,105542
202299,416,36420,C,Oklahoma City  OK ,5951,5951,1792013,278,556,63912,28,104,10314,20,437,122827,5788,5788,1762884,278,556,63912,28,104,10314,20,437,122827
202299,420,36540, ,Omaha-Council Bluffs  NE-IA ,2651,2651,615369,67,134,10451,54,213,17863,114,3122,244658,2446,2446,561643,67,134,10451,54,213,17863,107,3087,241245
202299,422,19660, ,Deltona-Daytona Beach-Ormond Beach  FL ,6437,6437,2110651,97,194,35037,0,0,0,65,2115,240561,5966,5966,1956547,96,192,34522,0,0,0,65,2115,240561
202299,422,29460, ,Lakeland-Winter Haven  FL ,9158,9158,2471606,36,72,7753,1,3,347,103,2978,344972,8289,8289,2263661,36,72,7753,1,3,347,103,2978,344972
202299,422,36740, ,Orlando-Kissimmee-Sanford  FL ,16213,16213,4458262,99,198,35742,41,158,25437,324,12114,1691677,14575,14575,4003604,99,198,35742,41,158,25437,294,11615,1644664
202299,422,45540,C,The Villages  FL ,3919,3919,1046528,0,0,0,0,0,0,14,520,103106,3909,3909,1044628,0,0,0,0,0,0,14,520,103106
202299,425,37620, ,Parkersburg-Vienna  WV ,66,66,14781,0,0,0,0,0,0,0,0,0,55,55,13109,0,0,0,0,0,0,0,0,0
202299,426,37860,C,Pensacola-Ferry Pass-Brent  FL ,3343,3343,839313,7,14,1798,0,0,0,4,162,20180,3343,3343,839313,7,14,1798,0,0,0,4,162,20180
202299,428,12100,C,Atlantic City-Hammonton  NJ ,401,401,126519,11,22,4324,0,0,0,28,339,29170,380,380,123480,11,22,4324,0,0,0,28,339,29170
202299,428,20100,C,Dover  DE ,1008,1008,164508,12,24,3756,0,0,0,1,24,3062,1008,1008,164508,12,24,3756,0,0,0,1,24,3062
202299,428,36140,C,Ocean City  NJ ,593,593,277297,81,162,41605,11,36,17007,9,47,762,593,593,277297,81,162,41605,11,36,17007,9,47,762
202299,428,37980,C,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD ,8534,8534,1999059,163,326,47808,185,620,80894,277,4891,641383,8282,8282,1962298,162,324,47358,185,620,80894,276,4886,640733
202299,428,39740, ,Reading  PA ,372,372,103500,3,6,959,0,0,0,1,8,100,372,372,103500,3,6,959,0,0,0,1,8,100
202299,428,47220,C,Vineland-Bridgeton  NJ ,115,115,16077,0,0,0,0,0,0,1,5,501,108,108,15748,0,0,0,0,0,0,1,5,501
202299,429,38060,C,Phoenix-Mesa-Chandler  AZ ,26797,26797,7424525,769,1538,191329,64,227,94070,563,19242,3217261,26695,26695,7403207,761,1522,189251,64,227,94070,546,17615,2932908
202299,430,38300, ,Pittsburgh  PA ,3101,3101,1024545,43,86,25683,32,116,19906,53,2564,298144,2857,2857,964172,43,86,25683,31,113,19606,47,2534,294707
202299,430,48260, ,Weirton-Steubenville  WV-OH ,33,33,7524,0,0,0,0,0,0,0,0,0,30,30,6725,0,0,0,0,0,0,0,0,0
202299,438,30340, ,Lewiston-Auburn  ME ,238,238,54787,2,4,541,0,0,0,10,242,26000,183,183,41430,1,2,341,0,0,0,10,242,26000
202299,438,38860, ,Portland-South Portland  ME ,2120,2120,683799,56,112,22405,15,48,6622,54,1482,203516,1500,1500,545241,49,98,20578,11,36,5622,35,1383,193771
202299,440,10540, ,Albany-Lebanon  OR ,220,220,62862,13,26,5895,1,3,636,4,78,10338,220,220,62862,13,26,5895,1,3,636,4,78,10338
202299,440,18700, ,Corvallis  OR ,174,174,52924,1,2,456,0,0,0,6,110,14984,174,174,52924,1,2,456,0,0,0,6,110,14984
202299,440,31020, ,Longview  WA ,311,311,88010,4,8,1211,17,68,9283,15,198,23542,311,311,88010,4,8,1211,17,68,9283,15,198,23542
202299,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,6029,6029,2391239,53,106,20381,25,89,12416,207,6754,954181,6027,6027,2390442,53,106,20381,25,89,12416,207,6754,954181
202299,440,41420, ,Salem  OR ,874,874,284356,17,34,7165,10,36,7790,116,1873,214515,874,874,284356,17,34,7165,10,36,7790,116,1873,214515
202299,444,39380,C,Pueblo  CO ,497,497,81794,0,0,0,0,0,0,0,0,0,497,497,81794,0,0,0,0,0,0,0,0,0
202299,450,20500,C,Durham-Chapel Hill  NC ,3170,3170,1191282,35,70,9869,3,9,1691,56,3143,551618,3170,3170,1191282,35,70,9869,3,9,1691,56,3143,551618
202299,450,39580,C,Raleigh-Cary  NC ,12488,12488,3240158,24,48,8958,2,8,1832,191,9846,1222861,12488,12488,3240158,24,48,8958,2,8,1832,191,9846,1222861
202299,452,39660, ,Rapid City  SD ,620,620,182486,4,8,1557,5,20,2371,30,997,125248,620,620,182486,4,8,1557,5,20,2371,30,997,125248
202299,454,39820, ,Redding  CA ,375,375,116290,0,0,0,0,0,0,0,0,0,265,265,84800,0,0,0,0,0,0,0,0,0
202299,456,16180,C,Carson City  NV ,167,167,44077,0,0,0,4,12,1527,15,93,9286,0,0,0,0,0,0,0,0,0,0,0,0
202299,456,39900,C,Reno  NV ,2184,2184,600030,60,120,16215,18,65,8957,195,3443,429982,468,468,114717,34,68,10771,4,13,2101,70,1012,121242
202299,462,40340, ,Rochester  MN ,643,643,204221,3,6,920,14,55,11841,16,1019,128202,571,571,188126,3,6,920,14,55,11841,16,1019,128202
202299,464,40380, ,Rochester  NY ,1151,1151,353389,44,88,18768,39,142,18079,57,1272,196147,1025,1025,327104,44,88,18768,34,127,16654,53,1252,194048
202299,466,40420, ,Rockford  IL ,289,289,60204,10,20,2681,3,9,248,0,0,0,289,289,60204,10,20,2681,3,9,248,0,0,0
202299,468,40580, ,Rocky Mount  NC ,427,427,71258,0,0,0,0,0,0,0,0,0,191,191,33441,0,0,0,0,0,0,0,0,0
202299,472,40900,C,Sacramento-Roseville-Folsom  CA ,8170,8170,2515604,94,188,25144,32,115,24687,74,2327,383536,8170,8170,2515604,94,188,25144,32,115,24687,74,2327,383536
202299,472,49700, ,Yuba City  CA ,592,592,165968,14,28,2608,0,0,0,12,118,12460,592,592,165968,14,28,2608,0,0,0,12,118,12460
202299,474,13020, ,Bay City  MI ,67,67,20520,0,0,0,0,0,0,0,0,0,35,35,11735,0,0,0,0,0,0,0,0,0
202299,474,33220, ,Midland  MI ,108,108,25794,11,22,2247,0,0,0,0,0,0,95,95,22415,11,22,2247,0,0,0,0,0,0
202299,474,40980, ,Saginaw  MI ,143,143,37434,6,12,1420,0,0,0,1,20,4077,129,129,34482,6,12,1420,0,0,0,1,20,4077
202299,476,41180, ,St. Louis  MO-IL ,4742,4742,1646103,47,94,13647,24,92,12189,137,4202,593122,4577,4577,1594251,46,92,13313,24,92,12189,112,4071,573243
202299,480,41540, ,Salisbury  MD-DE ,4235,4235,702044,107,214,32357,3,10,1919,24,460,44134,4231,4231,701457,107,214,32357,3,10,1919,24,460,44134
202299,482,36260, ,Ogden-Clearfield  UT ,2972,2972,930680,4,8,1370,42,156,25820,101,1891,286827,2591,2591,815867,4,8,1370,28,106,16398,87,1819,278992
202299,482,39340, ,Provo-Orem  UT ,5153,5153,1715752,76,152,30089,43,158,28442,145,2824,469855,5142,5142,1711133,76,152,30089,43,158,28442,145,2824,469855
202299,482,41620, ,Salt Lake City  UT ,3992,3992,1134860,42,84,12811,26,94,21941,127,5932,870306,3824,3824,1094385,21,42,8960,19,73,18098,77,2258,375072
202299,484,41700,C,San Antonio-New Braunfels  TX ,10223,10223,2547354,96,192,25012,47,183,28171,433,13738,1640341,9552,9552,2411294,96,192,25012,47,183,28171,433,13738,1640341
202299,488,32900, ,Merced  CA ,373,373,108173,1,2,360,1,3,257,14,352,55841,320,320,93315,1,2,360,1,3,257,14,352,55841
202299,488,33700, ,Modesto  CA ,636,636,132967,3,6,1120,1,3,527,4,29,3325,589,589,127480,3,6,1120,1,3,527,4,29,3325
202299,488,34900, ,Napa  CA ,220,220,69835,1,2,233,2,6,1734,13,872,149611,106,106,33942,0,0,0,2,6,1734,1,15,1411
202299,488,41860,C,San Francisco-Oakland-Berkeley  CA ,3376,3376,1164936,42,84,23258,45,154,38264,168,7566,1677018,3044,3044,1023544,34,68,18848,39,136,33023,122,7292,1619118
202299,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,3928,3928,1160946,10,20,5244,2,8,2420,116,5472,993692,3928,3928,1160946,10,20,5244,2,8,2420,116,5472,993692
202299,488,42100, ,Santa Cruz-Watsonville  CA ,403,403,81115,1,2,950,1,3,1352,17,200,18888,350,350,75522,1,2,950,1,3,1352,5,122,12870
202299,488,42220, ,Santa Rosa-Petaluma  CA ,954,954,284137,2,4,705,2,7,1065,57,1299,309259,759,759,244966,2,4,705,2,7,1065,36,1193,287759
202299,488,44700, ,Stockton  CA ,3205,3205,1143094,12,24,6345,0,0,0,14,256,37622,3205,3205,1143094,12,24,6345,0,0,0,14,256,37622
202299,488,46700, ,Vallejo  CA ,948,948,267916,0,0,0,0,0,0,7,206,28817,940,940,265630,0,0,0,0,0,0,7,206,28817
202299,496,25980, ,Hinesville  GA ,768,768,171903,2,4,370,0,0,0,1,72,12225,467,467,100435,2,4,370,0,0,0,1,72,12225
202299,496,42340, ,Savannah  GA ,2226,2226,614872,68,136,13042,24,93,11807,56,737,88294,2226,2226,614872,68,136,13042,24,93,11807,56,737,88294
202299,500,14740,C,Bremerton-Silverdale-Port Orchard  WA ,1041,1041,358408,4,8,1021,16,50,8207,20,602,88077,1041,1041,358408,4,8,1021,16,50,8207,20,602,88077
202299,500,34580, ,Mount Vernon-Anacortes  WA ,261,261,80634,8,16,3052,9,35,3988,13,267,25489,261,261,80634,7,14,2812,8,32,3551,1,10,1502
202299,500,36500, ,Olympia-Lacey-Tumwater  WA ,584,584,153816,11,22,2523,5,19,11302,55,913,120924,471,471,128490,11,22,2523,5,19,11302,42,843,117947
202299,500,42660,C,Seattle-Tacoma-Bellevue  WA ,7029,7029,2643867,467,934,225836,216,718,153171,339,17980,2668408,6419,6419,2434153,464,928,224344,215,715,152670,296,17450,2611257
202299,508,43340,C,Shreveport-Bossier City  LA ,915,915,252594,0,0,0,0,0,0,0,0,0,915,915,252594,0,0,0,0,0,0,0,0,0
202299,515,21140, ,Elkhart-Goshen  IN ,327,327,107622,0,0,0,0,0,0,5,60,8000,321,321,105902,0,0,0,0,0,0,5,60,8000
202299,515,35660, ,Niles  MI ,259,259,120595,11,22,2850,0,0,0,1,5,600,229,229,110720,11,22,2850,0,0,0,1,5,600
202299,515,43780, ,South Bend-Mishawaka  IN-MI ,429,429,181050,2,4,1240,0,0,0,5,309,36882,426,426,180549,2,4,1240,0,0,0,5,309,36882
202299,518,17660, ,Coeur dAlene  ID ,1206,1206,483991,25,50,11528,6,18,7541,41,765,96237,940,940,414694,16,32,8072,0,0,0,26,522,69884
202299,518,44060, ,Spokane-Spokane Valley  WA ,2022,2022,551467,74,148,31996,16,56,10389,87,1796,208934,2022,2022,551467,74,148,31996,16,56,10389,87,1796,208934
202299,522,44100, ,Springfield  IL ,146,146,50384,11,22,4061,0,0,0,5,42,5084,140,140,48514,11,22,4061,0,0,0,5,42,5084
202299,524,44300, ,State College  PA ,288,288,97732,6,12,1864,4,16,3266,4,338,121950,283,283,96966,6,12,1864,4,16,3266,4,338,121950
202299,532,45060, ,Syracuse  NY ,466,466,134881,11,22,3896,0,0,0,1,44,5475,397,397,119104,11,22,3896,0,0,0,1,44,5475
202299,534,45780, ,Toledo  OH ,653,653,240567,7,14,4355,4,16,1190,17,436,36371,635,635,236349,7,14,4355,4,16,1190,17,436,36371
202299,536,46060,C,Tucson  AZ ,3735,3735,1239358,31,62,7862,3,12,2771,106,1905,240879,2817,2817,1005365,6,12,1919,3,12,2771,47,993,104019
202299,538,46140,C,Tulsa  OK ,3843,3843,989588,21,42,5697,7,24,2898,40,1214,124123,3766,3766,973339,21,42,5697,7,24,2898,22,1077,113584
202299,540,46340, ,Tyler  TX ,701,701,175999,31,62,8070,10,32,4747,5,35,4420,686,686,172878,31,62,8070,10,32,4747,5,35,4420
202299,544,47020, ,Victoria  TX ,204,204,51119,0,0,0,0,0,0,0,0,0,204,204,51119,0,0,0,0,0,0,0,0,0
202299,545,47260, ,Virginia Beach-Norfolk-Newport News  VA-NC ,3680,3680,1007670,17,34,6330,4,15,2992,103,2584,256833,3600,3600,994800,17,34,6330,4,15,2992,103,2584,256833
202299,548,12580,C,Baltimore-Columbia-Towson  MD ,2832,2832,745803,5,10,750,2,6,669,58,3740,509312,2832,2832,745803,5,10,750,2,6,669,58,3740,509312
202299,548,15680,C,California-Lexington Park  MD ,238,238,91180,0,0,0,0,0,0,0,0,0,238,238,91180,0,0,0,0,0,0,0,0,0
202299,548,16540,C,Chambersburg-Waynesboro  PA ,312,312,86927,15,30,4845,3,12,1920,10,56,5980,290,290,81098,15,30,4845,3,12,1920,8,46,4684
202299,548,25180, ,Hagerstown-Martinsburg  MD-WV ,1854,1854,464164,13,26,4349,0,0,0,12,268,30551,1803,1803,454288,13,26,4349,0,0,0,12,268,30551
202299,548,47900, ,Washington-Arlington-Alexandria  DC-VA-MD-WV ,12013,12013,3391409,37,74,9839,5,20,3645,737,23799,3173887,11154,11154,3169271,37,74,9839,5,20,3645,706,22662,3035797
202299,548,49020, ,Winchester  VA-WV ,741,741,202458,0,0,0,0,0,0,17,300,47630,739,739,201994,0,0,0,0,0,0,17,300,47630
202299,554,48140, ,Wausau-Weston  WI ,351,351,109018,6,12,1658,0,0,0,5,124,14938,351,351,109018,6,12,1658,0,0,0,5,124,14938
202299,556,48620, ,Wichita  KS ,1586,1586,578494,403,806,97234,17,62,9636,15,396,47604,1414,1414,490918,378,756,92873,16,59,9386,15,396,47604
202299,558,48700, ,Williamsport  PA ,70,70,22029,0,0,0,0,0,0,1,43,5275,61,61,19928,0,0,0,0,0,0,1,43,5275
202299,566,49660, ,Youngstown-Warren-Boardman  OH-PA ,347,347,86485,1,2,377,1,3,381,1,12,1500,343,343,85421,1,2,377,1,3,381,1,12,1500
202299,999,10180, ,Abilene  TX ,473,473,114059,26,52,5698,0,0,0,36,274,24000,473,473,114059,26,52,5698,0,0,0,36,274,24000
202299,999,10500, ,Albany  GA ,169,169,25104,0,0,0,0,0,0,2,33,3657,142,142,19953,0,0,0,0,0,0,2,33,3657
202299,999,10780, ,Alexandria  LA ,313,313,77208,20,40,2900,0,0,0,0,0,0,313,313,77208,20,40,2900,0,0,0,0,0,0
202299,999,10900, ,Allentown-Bethlehem-Easton  PA-NJ ,1576,1576,390056,14,28,2955,5,20,2295,17,608,83957,1525,1525,381311,14,28,2955,5,20,2295,17,608,83957
202299,999,11260,C,Anchorage  AK ,166,166,78557,5,10,1543,2,8,1164,3,29,2352,166,166,78557,5,10,1543,2,8,1164,3,29,2352
202299,999,11500, ,Anniston-Oxford  AL ,76,76,12430,1,2,125,0,0,0,0,0,0,68,68,11790,1,2,125,0,0,0,0,0,0
202299,999,12260, ,Augusta-Richmond County  GA-SC ,3429,3429,837584,3,6,731,23,89,9222,31,666,80960,2397,2397,634228,3,6,731,23,89,9222,31,666,80960
202299,999,12420, ,Austin-Round Rock-Georgetown  TX ,19715,19715,5498099,163,326,32502,38,142,19819,464,22179,2838419,17667,17667,5069449,163,326,32502,36,136,19151,464,22179,2838419
202299,999,12540, ,Bakersfield  CA ,2471,2471,640043,13,26,1787,2,7,4554,17,184,21586,2469,2469,639409,13,26,1787,2,7,4554,17,184,21586
202299,999,12620, ,Bangor  ME ,334,334,79279,25,50,8587,8,31,4866,0,0,0,220,220,58180,22,44,7858,7,28,4669,0,0,0
202299,999,12940, ,Baton Rouge  LA ,3478,3478,807830,11,22,10996,1,3,385,12,267,30039,1622,1622,367916,10,20,2076,1,3,385,12,267,30039
202299,999,13140, ,Beaumont-Port Arthur  TX ,1338,1338,326978,12,24,2833,0,0,0,1,6,600,1199,1199,300111,9,18,2279,0,0,0,1,6,600
202299,999,13220,C,Beckley  WV ,104,104,22924,0,0,0,0,0,0,0,0,0,102,102,22695,0,0,0,0,0,0,0,0,0
202299,999,13380, ,Bellingham  WA ,810,810,249070,5,10,1766,21,78,15773,25,716,89909,801,801,246448,5,10,1766,21,78,15773,25,716,89909
202299,999,13740, ,Billings  MT ,881,881,153889,36,72,10463,0,0,0,12,249,29298,696,696,146208,36,72,10463,0,0,0,12,249,29298
202299,999,13780, ,Binghamton  NY ,145,145,33987,0,0,0,0,0,0,35,300,29147,74,74,18244,0,0,0,0,0,0,0,0,0
202299,999,13900, ,Bismarck  ND ,378,378,117113,45,90,18605,18,70,5564,2,72,10204,377,377,116923,45,90,18605,18,70,5564,2,72,10204
202299,999,13980, ,Blacksburg-Christiansburg  VA ,377,377,105461,8,16,3081,0,0,0,4,107,18392,377,377,105461,8,16,3081,0,0,0,4,107,18392
202299,999,15260, ,Brunswick  GA ,880,880,294710,44,88,10605,16,63,15062,19,537,64392,831,831,284137,44,88,10605,16,63,15062,19,537,64392
202299,999,16060, ,Carbondale-Marion  IL ,67,67,10658,2,4,285,18,69,5435,2,10,1100,54,54,8738,2,4,285,18,69,5435,2,10,1100
202299,999,16220,C,Casper  WY ,134,134,38019,5,10,1575,1,4,470,2,60,6671,134,134,38019,5,10,1575,1,4,470,2,60,6671
202299,999,16580, ,Champaign-Urbana  IL ,313,313,100574,0,0,0,8,32,4000,10,575,97464,313,313,100574,0,0,0,8,32,4000,10,575,97464
202299,999,16700,C,Charleston-North Charleston  SC ,6329,6329,2246917,1,2,526,8,32,8607,129,3128,324792,4183,4183,1743638,1,2,526,8,32,8607,74,1729,211431
202299,999,16820, ,Charlottesville  VA ,1017,1017,347621,2,4,240,6,20,1584,34,459,38954,947,947,327753,2,4,240,6,20,1584,34,459,38954
202299,999,16940, ,Cheyenne  WY ,375,375,76734,0,0,0,36,144,18536,13,644,46521,375,375,76734,0,0,0,36,144,18536,13,644,46521
202299,999,17020, ,Chico  CA ,989,989,269863,25,50,4928,12,48,3509,40,766,85855,989,989,269863,25,50,4928,12,48,3509,40,766,85855
202299,999,17300,C,Clarksville  TN-KY ,1501,1501,301489,22,44,6377,105,409,43031,228,2139,184152,1501,1501,301489,22,44,6377,105,409,43031,228,2139,184152
202299,999,17780, ,College Station-Bryan  TX ,1545,1545,348188,12,24,3103,10,40,4827,15,166,12852,1545,1545,348188,12,24,3103,10,40,4827,15,166,12852
202299,999,17820,C,Colorado Springs  CO ,3646,3646,1402274,118,236,24460,5,20,2527,128,4942,762756,3646,3646,1402274,118,236,24460,5,20,2527,128,4942,762756
202299,999,18880,C,Crestview-Fort Walton Beach-Destin  FL ,2784,2784,1473397,40,80,14654,12,36,6530,59,1222,231309,2784,2784,1473397,40,80,14654,12,36,6530,59,1222,231309
202299,999,19060, ,Cumberland  MD-WV ,63,63,17192,0,0,0,1,3,420,0,0,0,63,63,17192,0,0,0,1,3,420,0,0,0
202299,999,19180, ,Danville  IL ,2,2,400,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202299,999,19500, ,Decatur  IL ,21,21,7523,0,0,0,0,0,0,0,0,0,21,21,7523,0,0,0,0,0,0,0,0,0
202299,999,20220, ,Dubuque  IA ,155,155,56048,1,2,540,2,6,1600,0,0,0,155,155,56048,1,2,540,2,6,1600,0,0,0
202299,999,20260, ,Duluth  MN-WI ,555,555,146767,7,14,3430,0,0,0,3,187,32400,538,538,142114,7,14,3430,0,0,0,3,187,32400
202299,999,20940, ,El Centro  CA ,379,379,60778,2,4,302,0,0,0,12,168,22001,240,240,34449,2,4,302,0,0,0,12,168,22001
202299,999,21420, ,Enid  OK ,46,46,12693,0,0,0,0,0,0,0,0,0,46,46,12693,0,0,0,0,0,0,0,0,0
202299,999,21660, ,Eugene-Springfield  OR ,865,865,228738,12,24,4111,2,8,865,29,862,77253,659,659,176087,12,24,4111,2,8,865,29,862,77253
202299,999,21780, ,Evansville  IN-KY ,807,807,274063,66,132,19502,0,0,0,15,247,17848,807,807,274063,66,132,19502,0,0,0,15,247,17848
202299,999,21820,C,Fairbanks  AK ,27,27,4778,0,0,0,0,0,0,0,0,0,27,27,4778,0,0,0,0,0,0,0,0,0
202299,999,22140,C,Farmington  NM ,138,138,30413,0,0,0,0,0,0,1,5,500,138,138,30413,0,0,0,0,0,0,1,5,500
202299,999,22220, ,Fayetteville-Springdale-Rogers  AR-MO ,5435,5435,1664420,87,174,34308,45,174,26200,88,1463,158757,4881,4881,1549406,81,162,31518,45,174,26200,53,1032,125022
202299,999,22380, ,Flagstaff  AZ ,407,407,153184,2,4,588,0,0,0,16,327,74433,407,407,153184,2,4,588,0,0,0,16,327,74433
202299,999,22500, ,Florence  SC ,697,697,123541,22,44,3300,1,3,285,2,15,1299,696,696,123332,22,44,3300,1,3,285,1,7,560
202299,999,22520, ,Florence-Muscle Shoals  AL ,204,204,25608,22,44,1760,0,0,0,4,26,1898,162,162,21064,22,44,1760,0,0,0,4,26,1898
202299,999,22540, ,Fond du Lac  WI ,142,142,50624,0,0,0,0,0,0,0,0,0,139,139,49760,0,0,0,0,0,0,0,0,0
202299,999,22660,C,Fort Collins  CO ,1385,1385,501362,20,40,10586,12,41,12014,55,1106,196172,1385,1385,501362,20,40,10586,12,41,12014,55,1106,196172
202299,999,22900, ,Fort Smith  AR-OK ,408,408,86068,72,144,18279,19,58,11550,5,122,17603,355,355,80662,71,142,18091,14,43,10275,5,122,17603
202299,999,23460, ,Gadsden  AL ,157,157,29476,0,0,0,0,0,0,0,0,0,157,157,29476,0,0,0,0,0,0,0,0,0
202299,999,24140, ,Goldsboro  NC ,344,344,96850,1,2,251,0,0,0,3,72,5262,344,344,96850,1,2,251,0,0,0,3,72,5262
202299,999,24220, ,Grand Forks  ND-MN ,165,165,46425,0,0,0,0,0,0,0,0,0,163,163,45975,0,0,0,0,0,0,0,0,0
202299,999,24260, ,Grand Island  NE ,179,179,42847,16,32,6814,7,23,3391,0,0,0,149,149,36995,16,32,6814,7,23,3391,0,0,0
202299,999,24300,C,Grand Junction  CO ,668,668,159123,4,8,853,0,0,0,11,293,25079,668,668,159123,4,8,853,0,0,0,11,293,25079
202299,999,24500,C,Great Falls  MT ,198,198,55286,4,8,1700,0,0,0,7,337,53231,198,198,55286,4,8,1700,0,0,0,7,337,53231
202299,999,25060, ,Gulfport-Biloxi  MS ,2695,2695,413663,6,12,959,2,8,900,17,188,8481,2045,2045,305684,4,8,469,2,8,900,17,188,8481
202299,999,25860, ,Hickory-Lenoir-Morganton  NC ,1799,1799,424325,14,28,3500,0,0,0,68,810,88204,1672,1672,402780,10,20,2060,0,0,0,50,690,81519
202299,999,25940, ,Hilton Head Island-Bluffton  SC ,2639,2639,1194183,4,8,3148,14,50,16138,13,254,32260,2639,2639,1194183,4,8,3148,14,50,16138,13,254,32260
202299,999,26140, ,Homosassa Springs  FL ,1620,1620,432490,4,8,1736,0,0,0,0,0,0,1614,1614,430032,4,8,1736,0,0,0,0,0,0
202299,999,26380, ,Houma-Thibodaux  LA ,762,762,195282,26,52,4042,2,6,500,10,52,5479,762,762,195282,26,52,4042,2,6,500,10,52,5479
202299,999,27100, ,Jackson  MI ,141,141,41099,0,0,0,0,0,0,0,0,0,94,94,27807,0,0,0,0,0,0,0,0,0
202299,999,27340,C,Jacksonville  NC ,1212,1212,268893,16,32,3203,2,6,2438,3,72,6280,1212,1212,268893,16,32,3203,2,6,2438,3,72,6280
202299,999,27620, ,Jefferson City  MO ,163,163,47164,4,8,1495,2,8,767,0,0,0,139,139,42950,4,8,1495,1,4,522,0,0,0
202299,999,27980,C,Kahului-Wailuku-Lahaina  HI ,284,284,189546,31,62,10807,0,0,0,11,338,109141,284,284,189546,31,62,10807,0,0,0,11,338,109141
202299,999,28660,C,Killeen-Temple  TX ,2677,2677,579551,251,502,56004,0,0,0,57,837,126446,2672,2672,577911,251,502,56004,0,0,0,57,837,126446
202299,999,29100, ,La Crosse-Onalaska  WI-MN ,212,212,79155,24,48,10051,3,12,3000,3,129,15933,211,211,79063,24,48,10051,3,12,3000,3,129,15933
202299,999,29420, ,Lake Havasu City-Kingman  AZ ,1962,1962,542752,41,82,6141,10,35,3372,0,0,0,1962,1962,542752,41,82,6141,10,35,3372,0,0,0
202299,999,29540, ,Lancaster  PA ,945,945,250901,21,42,10134,9,34,6681,34,408,47911,944,944,250651,21,42,10134,9,34,6681,34,408,47911
202299,999,29620, ,Lansing-East Lansing  MI ,475,475,144802,5,10,1650,6,24,1825,19,464,55456,427,427,130795,5,10,1650,6,24,1825,19,464,55456
202299,999,29700, ,Laredo  TX ,1170,1170,299777,8,16,2084,23,86,12923,0,0,0,1170,1170,299777,8,16,2084,23,86,12923,0,0,0
202299,999,30020, ,Lawton  OK ,79,79,12601,0,0,0,0,0,0,0,0,0,49,49,11851,0,0,0,0,0,0,0,0,0
202299,999,30300, ,Lewiston  ID-WA ,124,124,34999,5,10,2149,0,0,0,0,0,0,124,124,34999,5,10,2149,0,0,0,0,0,0
202299,999,30860, ,Logan  UT-ID ,787,787,262148,2,4,891,1,4,1013,26,313,46961,779,779,259876,2,4,891,1,4,1013,26,313,46961
202299,999,30980, ,Longview  TX ,351,351,86137,25,50,5611,13,52,7322,19,292,22211,351,351,86137,25,50,5611,13,52,7322,19,292,22211
202299,999,31340, ,Lynchburg  VA ,499,499,118751,2,4,509,5,16,2746,21,286,24161,473,473,113570,1,2,225,1,4,332,9,158,20843
202299,999,31740, ,Manhattan  KS ,242,242,77370,3,6,855,1,4,333,2,49,10387,120,120,38690,2,4,577,0,0,0,2,49,10387
202299,999,33540,C,Missoula  MT ,347,347,97069,10,20,2597,4,15,1785,49,696,77545,347,347,97069,10,20,2597,4,15,1785,49,696,77545
202299,999,36100, ,Ocala  FL ,5318,5318,1285575,2,4,200,0,0,0,43,1167,132268,5318,5318,1285575,2,4,200,0,0,0,43,1167,132268
202299,999,36980, ,Owensboro  KY ,219,219,22504,8,16,1889,2,7,1545,1,5,680,212,212,21092,7,14,1716,2,7,1545,1,5,680
202299,999,37340, ,Palm Bay-Melbourne-Titusville  FL ,4255,4255,1564752,1,2,1070,10,36,13214,25,965,167366,4125,4125,1543360,1,2,1070,10,36,13214,25,965,167366
202299,999,37460, ,Panama City  FL ,2104,2104,762194,8,16,3098,3,9,2039,13,159,36397,1956,1956,725129,8,16,3098,3,9,2039,13,159,36397
202299,999,37900, ,Peoria  IL ,168,168,57977,1,2,700,0,0,0,10,120,5800,157,157,54797,1,2,700,0,0,0,10,120,5800
202299,999,38340, ,Pittsfield  MA ,112,112,65567,5,10,1510,1,4,840,0,0,0,51,51,41070,5,10,1510,1,4,840,0,0,0
